,promoter_shares,public_shares,total_shares,free_float_factor,ticker,report_date
1424,4143594780,8077942220,12221537000,0.661,TATASTEEL,2023-03-31
1425,4143594780,8079858520,12223453300,0.661,TATASTEEL,2023-03-18
1426,4143594780,8079858520,12223453300,0.661,TATASTEEL,2022-12-31
1427,4143594780,8071705680,12215300460,0.6608,TATASTEEL,2022-09-30
1428,4143586570,8071713890,12215300460,0.6608,TATASTEEL,2022-08-10
1429,414358657,807171389,1221530046,0.6608,TATASTEEL,2022-06-30
1430,414358657,807171389,1221530046,0.6608,TATASTEEL,2022-03-31
1431,414358657,807171389,1221530046,0.6608,TATASTEEL,2022-03-14
1432,414358657,807184889,1221543546,0.6608,TATASTEEL,2021-12-31
1433,414358657,807184889,1221543546,0.6608,TATASTEEL,2021-12-27
1434,414358657,789768342,1204126999,0.6559,TATASTEEL,2021-10-30
1435,414358657,789768342,1204126999,0.6559,TATASTEEL,2021-09-30
1436,414358657,789768342,1204126999,0.6559,TATASTEEL,2021-08-01
1437,414358657,789768342,1204126999,0.6559,TATASTEEL,2021-06-30
1438,414358657,789768342,1204126999,0.6559,TATASTEEL,2021-05-15
1439,414358657,789768342,1204126999,0.6559,TATASTEEL,2021-04-23
1440,414358657,789768342,1204126999,0.6559,TATASTEEL,2021-03-31
1441,414358657,789768342,1204126999,0.6559,TATASTEEL,2021-03-24
1442,414358657,789768342,1204126999,0.6559,TATASTEEL,2020-12-31
1443,414358657,789768342,1204126999,0.6559,TATASTEEL,2020-09-30
1444,414358657,789768342,1204126999,0.6559,TATASTEEL,2020-06-30
1445,414358657,789768342,1204126999,0.6559,TATASTEEL,2020-03-31
1446,398823600,805303399,1204126999,0.6688,TATASTEEL,2019-12-31
1447,398823600,805302785,1204126385,0.6688,TATASTEEL,2019-09-30
1448,398823600,805302785,1204126385,0.6688,TATASTEEL,2019-06-30
1449,398823600,805302785,1204126385,0.6688,TATASTEEL,2019-03-31
1450,398823600,805302110,1204125710,0.6688,TATASTEEL,2018-12-31
1451,398823600,805296326,1204119926,0.6688,TATASTEEL,2018-09-30
1452,398823114,805296326,1204119440,0.6688,TATASTEEL,2018-06-30
1453,399854574,804264866,1204119440,0.6679,TATASTEEL,2018-03-31
1454,2596558628,1021528890,3618087518,0.2823,TCS,2025-09-30
1455,2596558628,1021528890,3618087518,0.2823,TCS,2025-06-30
1456,2596558628,1021528890,3618087518,0.2823,TCS,2025-03-31
1457,2596558628,1021528890,3618087518,0.2823,TCS,2024-12-31
1458,2596558628,1021528890,3618087518,0.2823,TCS,2024-09-30
1459,2596558628,1021528890,3618087518,0.2823,TCS,2024-06-30
1460,2596558628,1021528890,3618087518,0.2823,TCS,2024-03-31
1461,2619958628,998128890,3618087518,0.2759,TCS,2023-12-31
1462,2645386073,1013665300,3659051373,0.277,TCS,2023-09-30
1463,2645386073,1013665300,3659051373,0.277,TCS,2023-06-30
1464,2645386073,1013665300,3659051373,0.277,TCS,2023-03-31
1465,2645386073,1013665300,3659051373,0.277,TCS,2022-12-31
1466,2645386073,1013665300,3659051373,0.277,TCS,2022-09-30
1467,2645386073,1013665300,3659051373,0.277,TCS,2022-06-30
1468,2645386073,1013665300,3659051373,0.277,TCS,2022-03-31
1469,2670204298,1028847075,3699051373,0.2781,TCS,2021-12-31
1470,2670204298,1028847075,3699051373,0.2781,TCS,2021-09-30
1471,2670204298,1028847075,3699051373,0.2781,TCS,2021-06-30
1472,2670204298,1028847075,3699051373,0.2781,TCS,2021-03-31
1473,2703542000,1048842706,3752384706,0.2795,TCS,2020-12-31
1474,2703542000,1048842706,3752384706,0.2795,TCS,2020-09-30
1475,2703542000,1048842706,3752384706,0.2795,TCS,2020-06-30
1476,2703542000,1048842706,3752384706,0.2795,TCS,2020-03-31
1477,2703542000,1048842706,3752384706,0.2795,TCS,2019-12-31
1478,2703542000,1048842706,3752384706,0.2795,TCS,2019-09-30
1479,2703542000,1048842706,3752384706,0.2795,TCS,2019-06-30
1480,2703542000,1048842706,3752384706,0.2795,TCS,2019-03-31
1481,2703542000,1048842706,3752384706,0.2795,TCS,2018-12-31
1482,2703542000,1048842706,3752384706,0.2795,TCS,2018-09-30
1483,2753347636,1075227546,3828575182,0.2808,TCS,2018-06-30
1484,1376673818,537613773,1914287591,0.2808,TCS,2018-03-31
1485,342699332,636862971,979562303,0.6502,TECHM,2025-09-30
1486,342699332,636508553,979207885,0.65,TECHM,2025-06-30
1487,342699332,636294380,978993712,0.6499,TECHM,2025-03-31
1488,342699332,636087742,978787074,0.6499,TECHM,2024-12-31
1489,342699332,635650216,978349548,0.6497,TECHM,2024-09-30
1490,342699332,635183029,977882361,0.6495,TECHM,2024-06-30
1491,342699332,634059191,976758523,0.6491,TECHM,2024-03-31
1492,342699332,633465065,976164397,0.6489,TECHM,2023-12-31
1493,342699332,632804773,975504105,0.6487,TECHM,2023-09-30
1494,342699332,632000132,974699464,0.6484,TECHM,2023-06-30
1495,342699332,631448143,974147475,0.6482,TECHM,2023-03-31
1496,342699332,631079601,973778933,0.6481,TECHM,2022-12-31
1497,342699332,630460068,973159400,0.6478,TECHM,2022-09-30
1498,342699332,629862136,972561468,0.6476,TECHM,2022-06-30
1499,342699332,629134147,971833479,0.6474,TECHM,2022-03-31
1500,346225425,624305196,970589953,0.6432,TECHM,2021-12-31
1501,346225425,623429614,969714371,0.6429,TECHM,2021-09-30
1502,346225425,622703944,968988701,0.6426,TECHM,2021-06-30
1503,346225425,621969610,968260067,0.6424,TECHM,2021-03-31
1504,346225425,621131733,967423190,0.642,TECHM,2020-12-31
1505,346225425,620307478,966598935,0.6417,TECHM,2020-09-30
1506,346225425,619882710,966177667,0.6416,TECHM,2020-06-30
1507,346225425,619557407,965852364,0.6415,TECHM,2020-03-31
1508,346225425,619015474,965312635,0.6413,TECHM,2019-12-31
1509,346225425,618536196,964844109,0.6411,TECHM,2019-09-30
1510,346225425,618036039,964352304,0.6409,TECHM,2019-06-30
1511,352693512,630575118,983362470,0.6412,TECHM,2019-03-31
1512,352693512,628210076,981249832,0.6402,TECHM,2018-12-31
1513,352693512,627754555,980798811,0.64,TECHM,2018-09-30
1514,352693512,626623764,979733808,0.6396,TECHM,2018-03-31
1515,469601920,417443340,887786160,0.4702,TITAN,2025-09-30
1516,469601920,417443340,887786160,0.4702,TITAN,2025-06-30
1517,469601920,417443340,887786160,0.4702,TITAN,2025-03-31
1518,469601920,417443340,887786160,0.4702,TITAN,2024-12-31
1519,469601920,417443340,887786160,0.4702,TITAN,2024-09-30
1520,469601920,417459640,887786160,0.4702,TITAN,2024-06-30
1521,469601920,417459640,887786160,0.4702,TITAN,2024-03-31
1522,469601920,418184240,887786160,0.471,TITAN,2023-12-31
1523,469601920,418184240,887786160,0.471,TITAN,2023-09-30
1524,469601920,418184240,887786160,0.471,TITAN,2023-06-30
1525,469601920,418184240,887786160,0.471,TITAN,2023-03-31
1526,469601920,418184240,887786160,0.471,TITAN,2022-12-31
1527,469601920,418184240,887786160,0.471,TITAN,2022-09-30
1528,469601920,418184240,887786160,0.471,TITAN,2022-06-30
1529,469601920,418184240,887786160,0.471,TITAN,2022-03-31
1530,469601920,418184240,887786160,0.471,TITAN,2021-12-31
1531,469601920,418184240,887786160,0.471,TITAN,2021-09-30
1532,469601920,418184240,887786160,0.471,TITAN,2021-06-30
1533,469601920,418184240,887786160,0.471,TITAN,2021-03-31
1534,469601920,418184240,887786160,0.471,TITAN,2020-12-31
1535,469601920,418184240,887786160,0.471,TITAN,2020-09-30
1536,469701920,418084240,887786160,0.4709,TITAN,2020-06-30
1537,469701920,418084240,887786160,0.4709,TITAN,2020-03-31
1538,469701920,418084240,887786160,0.4709,TITAN,2019-12-31
1539,469701920,418084240,887786160,0.4709,TITAN,2019-09-30
1540,469701920,418084240,887786160,0.4709,TITAN,2019-06-30
1541,469701920,418084240,887786160,0.4709,TITAN,2019-03-31
1542,469701920,418084240,887786160,0.4709,TITAN,2018-12-31
1543,469701920,418084240,887786160,0.4709,TITAN,2018-09-30
1544,469701920,418084240,887786160,0.4709,TITAN,2018-06-30
1545,469701920,418084240,887786160,0.4709,TITAN,2018-03-31
1546,1567369812,2114904841,3682274653,0.5743,TMPV,2025-09-30
1547,1567369812,2114092513,3681462325,0.5743,TMPV,2025-06-30
1548,1567369412,2113979330,3681348742,0.5742,TMPV,2025-03-31
1549,1567368597,2113756299,3681124896,0.5742,TMPV,2024-12-31
1550,1567368597,2113515523,3680884120,0.5742,TMPV,2024-09-30
1551,1540885009,2139725547,3680610556,0.5814,TMPV,2024-09-10
1552,1540885009,1783093903,3323978912,0.5364,TMPV,2024-06-30
1553,1540885009,1782853992,3323739001,0.5364,TMPV,2024-03-31
1554,1540885009,1781962106,3322847115,0.5363,TMPV,2023-12-31
1555,1540885009,1781431991,3322317000,0.5362,TMPV,2023-09-30
1556,1540885009,1780605573,3321490582,0.5361,TMPV,2023-06-30
1557,1540885009,1780459316,3321344325,0.5361,TMPV,2023-03-31
1558,1540885009,1780405225,3321290234,0.5361,TMPV,2022-12-31
1559,1540885009,1780290235,3321175244,0.536,TMPV,2022-09-30
1560,1540885009,1780027299,3320912308,0.536,TMPV,2022-06-30
1561,1540885009,1779776998,3320662007,0.536,TMPV,2022-03-31
1562,1540885009,1779667256,3320552265,0.536,TMPV,2021-12-31
1563,1540885009,1779422756,3320307765,0.5359,TMPV,2021-09-30
1564,1540885009,1779422756,3320307765,0.5359,TMPV,2021-06-30
1565,1540885009,1779422756,3320307765,0.5359,TMPV,2021-03-31
1566,1540885009,1779422756,3320307765,0.5359,TMPV,2021-02-06
1567,1309551138,1779422756,3088973894,0.5761,TMPV,2020-12-31
1568,1309551138,1779422756,3088973894,0.5761,TMPV,2020-09-30
1569,1309551138,1779422756,3088973894,0.5761,TMPV,2020-06-30
1570,1309551138,1779422756,3088973894,0.5761,TMPV,2020-03-31
1571,1309551138,1779420963,3088972101,0.5761,TMPV,2019-12-31
1572,1309551138,1779420963,3088972101,0.5761,TMPV,2019-12-12
1573,1107927731,1779420963,2887348694,0.6163,TMPV,2019-09-30
1574,1107927731,1779420963,2887348694,0.6163,TMPV,2019-06-30
1575,1107927731,1779420963,2887348694,0.6163,TMPV,2019-03-31
1576,1076253060,1811095634,2887348694,0.6273,TMPV,2018-12-31
1577,1076253060,1811095634,2887348694,0.6273,TMPV,2018-09-30
1578,1050153060,1837195634,2887348694,0.6363,TMPV,2018-06-30
1579,1050259780,1837088914,2887348694,0.6363,TMPV,2018-03-31
1580,174532016,119556741,294679171,0.4057,ULTRACEMCO,2025-09-30
1581,174532016,119620661,294679171,0.4059,ULTRACEMCO,2025-06-30
1582,174532016,119614676,294677410,0.4059,ULTRACEMCO,2025-03-31
1583,173225238,114929499,288700060,0.3981,ULTRACEMCO,2024-12-31
1584,173200263,115003502,288697318,0.3984,ULTRACEMCO,2024-09-30
1585,173187363,115012235,288697318,0.3984,ULTRACEMCO,2024-06-30
1586,173083113,115104803,288692005,0.3987,ULTRACEMCO,2024-03-31
1587,173083113,115090756,288686674,0.3987,ULTRACEMCO,2023-12-31
1588,173083113,115077616,288686345,0.3986,ULTRACEMCO,2023-09-30
1589,173083113,115186603,288686345,0.399,ULTRACEMCO,2023-06-30
1590,173083113,115182741,288686345,0.399,ULTRACEMCO,2023-03-31
1591,173083113,115211434,288677471,0.3991,ULTRACEMCO,2022-12-31
1592,173083113,115195523,288671933,0.3991,ULTRACEMCO,2022-09-30
1593,173083113,115320856,288670847,0.3995,ULTRACEMCO,2022-06-30
1594,173083113,115313576,288670847,0.3995,ULTRACEMCO,2022-03-31
1595,173083113,115291110,288664987,0.3994,ULTRACEMCO,2021-12-31
1596,173083113,115315732,288659566,0.3995,ULTRACEMCO,2021-09-30
1597,173083113,115382516,288654448,0.3997,ULTRACEMCO,2021-06-30
1598,173083113,115377699,288653398,0.3997,ULTRACEMCO,2021-03-31
1599,173083113,115345422,288636906,0.3996,ULTRACEMCO,2020-12-31
1600,172910113,115507592,288626076,0.4002,ULTRACEMCO,2020-09-30
1601,172301492,116114013,288625105,0.4023,ULTRACEMCO,2020-03-31
1602,173726492,114689502,288618016,0.3974,ULTRACEMCO,2019-12-31
1603,176378352,112033292,288613666,0.3882,ULTRACEMCO,2019-10-16
1604,169415082,105033404,274650508,0.3824,ULTRACEMCO,2019-09-30
1605,169415082,105032746,274649850,0.3824,ULTRACEMCO,2019-06-30
1606,169415082,105025616,274642720,0.3824,ULTRACEMCO,2019-03-31
1607,169415082,105018658,274635762,0.3824,ULTRACEMCO,2018-12-31
1608,169415082,105210787,274625869,0.3831,ULTRACEMCO,2018-09-30
1609,170203767,104415304,274619071,0.3802,ULTRACEMCO,2018-06-30
1610,170203767,104410218,274613985,0.3802,ULTRACEMCO,2018-03-31
1611,282909708,561523888,844433596,0.665,UPL,2025-09-30
1612,282909708,561523888,844433596,0.665,UPL,2025-06-30
1613,282909708,561498388,844433596,0.6649,UPL,2025-03-31
1614,282909708,561498388,844433596,0.6649,UPL,2025-01-27
1615,282909708,561465062,844400270,0.6649,UPL,2024-12-31
1616,282909712,561465058,844400270,0.6649,UPL,2024-12-27
1617,244088234,506493907,750607641,0.6748,UPL,2024-09-30
1618,244087666,506494475,750607641,0.6748,UPL,2024-06-30
1619,244087666,506494475,750607641,0.6748,UPL,2024-03-31
1620,244087666,506494475,750607641,0.6748,UPL,2023-12-31
1621,242803891,507778250,750607641,0.6765,UPL,2023-09-30
1622,242803891,507778250,750607641,0.6765,UPL,2023-06-30
1623,242803891,507778250,750607641,0.6765,UPL,2023-03-31
1624,230750411,519831730,750607641,0.6925,UPL,2022-12-31
1625,217377535,533204606,750607641,0.7104,UPL,2022-09-30
1626,217377535,533204606,750607641,0.7104,UPL,2022-06-30
1627,217377535,546642421,764045456,0.7155,UPL,2022-03-31
1628,213585173,550434783,764045456,0.7204,UPL,2021-09-30
1629,213585173,550434783,764045456,0.7204,UPL,2021-06-30
1630,213585173,550434783,764045456,0.7204,UPL,2021-03-31
1631,212788173,551231783,764045456,0.7215,UPL,2020-12-31
1632,212995512,551024444,764045456,0.7212,UPL,2020-09-30
1633,212995512,551024444,764045456,0.7212,UPL,2020-06-30
1634,212995512,550766264,764045456,0.7209,UPL,2020-03-31
1635,212995512,550766264,764045456,0.7209,UPL,2019-12-31
1636,212995512,550743764,764022956,0.7208,UPL,2019-09-30
1637,212995512,550734813,764014005,0.7208,UPL,2019-07-03
1638,141997009,367156541,509342670,0.7208,UPL,2019-06-30
1639,141992009,367101541,509342670,0.7207,UPL,2019-03-31
1640,142152509,366941041,509342670,0.7204,UPL,2018-12-31
1641,142102509,366991041,509342670,0.7205,UPL,2018-09-30
1642,141282906,367810644,509342670,0.7221,UPL,2018-06-30
1643,141105774,367978187,509333081,0.7225,UPL,2018-03-31
1644,7616840898,2855026022,10483772400,0.2723,WIPRO,2025-09-30
1645,7616840898,2853571752,10482318130,0.2722,WIPRO,2025-06-30
1646,7616840898,2852953922,10481700300,0.2722,WIPRO,2025-06-13
1647,7616840898,2843389671,10472136049,0.2715,WIPRO,2025-03-31
1648,7616840898,2840488303,10469234681,0.2713,WIPRO,2024-12-31
1649,7616840898,2835442426,10464188804,0.271,WIPRO,2024-12-10
1650,3808420449,1417381306,5231754495,0.2709,WIPRO,2024-11-08
1651,3808420449,1417009516,5231382705,0.2709,WIPRO,2024-09-30
1652,3808420449,1415791016,5230164205,0.2707,WIPRO,2024-06-30
1653,3808420449,1410765057,5225138246,0.27,WIPRO,2024-03-31
1654,3808420449,1409676035,5224402361,0.2698,WIPRO,2024-01-30
1655,3808420449,1409234850,5224235632,0.2697,WIPRO,2023-12-31
1656,3808420449,1406069631,5221800302,0.2693,WIPRO,2023-09-30
1657,4001950248,1478283804,5488841993,0.2693,WIPRO,2023-06-30
1658,4001950248,1476071657,5487917741,0.269,WIPRO,2023-03-31
1659,4001950248,1474293697,5486762666,0.2687,WIPRO,2022-12-31
1660,4001950248,1472017544,5485541640,0.2683,WIPRO,2022-09-30
1661,4001950248,1466416881,5482346780,0.2675,WIPRO,2022-06-30
1662,4001950248,1465430138,5482070115,0.2673,WIPRO,2022-03-31
1663,4001950248,1463580895,5481283211,0.267,WIPRO,2021-12-31
1664,4001950248,1461419700,5480819197,0.2666,WIPRO,2021-09-30
1665,4001040248,1459536383,5479239889,0.2664,WIPRO,2021-06-30
1666,4001040248,1458729992,5479138555,0.2662,WIPRO,2021-03-31
1667,4001040248,1456712366,5477838089,0.2659,WIPRO,2021-01-19
1668,4229945033,1464923212,5715338089,0.2563,WIPRO,2020-12-31
1669,4229945033,1463102000,5714950888,0.256,WIPRO,2020-09-30
1670,4229945033,1462137184,5714438884,0.2559,WIPRO,2020-06-30
1671,4229945033,1460666276,5713357390,0.2557,WIPRO,2020-03-31
1672,4229945033,1458722643,5713022469,0.2553,WIPRO,2019-12-31
1673,4229945033,1458180808,5712906868,0.2552,WIPRO,2019-09-30
1674,4229945033,1457006244,5712282652,0.2551,WIPRO,2019-09-09
1675,4455997065,1553573875,6035359575,0.2574,WIPRO,2019-06-30
1676,4455997065,1550584470,6033935388,0.257,WIPRO,2019-03-31
1677,4482663732,1523789709,6033876721,0.2525,WIPRO,2019-03-08
1678,3361997805,1141894830,4525022173,0.2524,WIPRO,2018-12-31
1679,3361997805,1140482520,4524079523,0.2521,WIPRO,2018-09-30
1680,3361997805,1139757819,4523995447,0.2519,WIPRO,2018-06-30
1681,3361997805,1138689470,4523784491,0.2517,WIPRO,2018-03-31
